User_ID,Product_Category,Gender_F,Gender_M,Age,Occupation,City_Category_A,City_Category_B,City_Category_C,Stay_In_Current_City_Years,Marital_Status,Purchase
1000030,5,True,False,3,7,False,False,True,3,0,47138
1000030,6,True,False,3,7,False,False,True,3,0,49162
1000030,7,True,False,3,7,False,False,True,3,0,21083
1000030,8,True,False,3,7,False,False,True,3,0,69697
1000030,11,True,False,3,7,False,False,True,3,0,3114
1000030,20,True,False,3,7,False,False,True,3,0,599
1000031,1,False,True,6,7,False,False,True,2,0,143603
1000031,2,False,True,6,7,False,False,True,2,0,13288
1000031,3,False,True,6,7,False,False,True,2,0,21394
1000031,4,False,True,6,7,False,False,True,2,0,5574
1000031,5,False,True,6,7,False,False,True,2,0,288696
1000031,6,False,True,6,7,False,False,True,2,0,12072
1000031,8,False,True,6,7,False,False,True,2,0,7782
1000031,12,False,True,6,7,False,False,True,2,0,1404
1000031,18,False,True,6,7,False,False,True,2,0,2341
1000032,1,True,False,2,0,False,False,True,3,1,27607
1000032,3,True,False,2,0,False,False,True,3,1,19265
1000032,4,True,False,2,0,False,False,True,3,1,2056
1000032,5,True,False,2,0,False,False,True,3,1,22797
1000032,6,True,False,2,0,False,False,True,3,1,44041
1000032,8,True,False,2,0,False,False,True,3,1,63866
1000032,14,True,False,2,0,False,False,True,3,1,11576
1000032,16,True,False,2,0,False,False,True,3,1,37792
1000032,19,True,False,2,0,False,False,True,3,1,49
1000033,1,False,True,4,3,True,False,False,1,1,703616
1000033,2,False,True,4,3,True,False,False,1,1,62352
1000033,3,False,True,4,3,True,False,False,1,1,16779
1000033,4,False,True,4,3,True,False,False,1,1,12257
1000033,5,False,True,4,3,True,False,False,1,1,201123
1000033,6,False,True,4,3,True,False,False,1,1,150642
1000033,7,False,True,4,3,True,False,False,1,1,16800
1000033,8,False,True,4,3,True,False,False,1,1,391043
1000033,10,False,True,4,3,True,False,False,1,1,28921
1000033,11,False,True,4,3,True,False,False,1,1,111519
1000033,12,False,True,4,3,True,False,False,1,1,8437
1000033,13,False,True,4,3,True,False,False,1,1,3440
1000033,14,False,True,4,3,True,False,False,1,1,11139
1000033,15,False,True,4,3,True,False,False,1,1,64361
1000033,16,False,True,4,3,True,False,False,1,1,152115
1000033,18,False,True,4,3,True,False,False,1,1,5499
1000033,20,False,True,4,3,True,False,False,1,1,375
1000034,1,True,False,1,0,True,False,False,0,0,155748
1000034,2,True,False,1,0,True,False,False,0,0,39638
1000034,3,True,False,1,0,True,False,False,0,0,58930
1000034,4,True,False,1,0,True,False,False,0,0,12733
1000034,5,True,False,1,0,True,False,False,0,0,386194
1000034,6,True,False,1,0,True,False,False,0,0,12549
1000034,8,True,False,1,0,True,False,False,0,0,82872
1000034,11,True,False,1,0,True,False,False,0,0,31742
1000034,14,True,False,1,0,True,False,False,0,0,14891
1000034,16,True,False,1,0,True,False,False,0,0,12450
1000034,20,True,False,1,0,True,False,False,0,0,236
1000035,1,False,True,4,1,False,False,True,4,1,148155
1000035,3,False,True,4,1,False,False,True,4,1,46129
1000035,4,False,True,4,1,False,False,True,4,1,5648
1000035,5,False,True,4,1,False,False,True,4,1,269052
1000035,6,False,True,4,1,False,False,True,4,1,32596
1000035,8,False,True,4,1,False,False,True,4,1,267853
1000035,10,False,True,4,1,False,False,True,4,1,18854
1000035,12,False,True,4,1,False,False,True,4,1,3506
1000035,13,False,True,4,1,False,False,True,4,1,755
1000035,14,False,True,4,1,False,False,True,4,1,14951
1000035,18,False,True,4,1,False,False,True,4,1,13804
1000036,1,False,True,2,3,False,True,False,0,0,1076240
1000036,2,False,True,2,3,False,True,False,0,0,9925
1000036,3,False,True,2,3,False,True,False,0,0,75489
1000036,4,False,True,2,3,False,True,False,0,0,5682
1000036,5,False,True,2,3,False,True,False,0,0,495028
1000036,6,False,True,2,3,False,True,False,0,0,131343
1000036,7,False,True,2,3,False,True,False,0,0,112472
1000036,8,False,True,2,3,False,True,False,0,0,237079
1000036,10,False,True,2,3,False,True,False,0,0,37396
1000036,11,False,True,2,3,False,True,False,0,0,18357
1000036,13,False,True,2,3,False,True,False,0,0,958
1000036,16,False,True,2,3,False,True,False,0,0,99040
1000036,17,False,True,2,3,False,True,False,0,0,10632
1000036,18,False,True,2,3,False,True,False,0,0,6891
1000036,19,False,True,2,3,False,True,False,0,0,38
1000037,1,True,False,2,9,False,False,True,1,0,77784
1000037,3,True,False,2,9,False,False,True,1,0,24285
1000037,4,True,False,2,9,False,False,True,1,0,2777
1000037,5,True,False,2,9,False,False,True,1,0,94383
1000037,6,True,False,2,9,False,False,True,1,0,4521
1000037,8,True,False,2,9,False,False,True,1,0,39608
1000037,11,True,False,2,9,False,False,True,1,0,3277
1000037,12,True,False,2,9,False,False,True,1,0,1735
1000039,1,False,True,1,4,False,True,False,2,0,125331
1000039,2,False,True,1,4,False,True,False,2,0,35295
1000039,3,False,True,1,4,False,True,False,2,0,10880
1000039,4,False,True,1,4,False,True,False,2,0,1473
1000039,5,False,True,1,4,False,True,False,2,0,79055
1000039,6,False,True,1,4,False,True,False,2,0,44822
1000039,8,False,True,1,4,False,True,False,2,0,56133
1000039,15,False,True,1,4,False,True,False,2,0,4376
1000039,16,False,True,1,4,False,True,False,2,0,24612
1000039,20,False,True,1,4,False,True,False,2,0,362
1000041,1,True,False,1,4,False,False,True,3,0,77273
1000041,4,True,False,1,4,False,False,True,3,0,2820
1000041,5,True,False,1,4,False,False,True,3,0,14297
1000041,8,True,False,1,4,False,False,True,3,0,15626
1000041,11,True,False,1,4,False,False,True,3,0,15387
1000041,16,True,False,1,4,False,False,True,3,0,20834
1000041,20,True,False,1,4,False,False,True,3,0,603
1000042,1,False,True,2,8,False,False,True,0,1,1076427
1000042,2,False,True,2,8,False,False,True,0,1,90496
1000042,3,False,True,2,8,False,False,True,0,1,10750
1000042,4,False,True,2,8,False,False,True,0,1,10574
1000042,5,False,True,2,8,False,False,True,0,1,142616
1000042,8,False,True,2,8,False,False,True,0,1,54179
1000042,10,False,True,2,8,False,False,True,0,1,23425
1000042,11,False,True,2,8,False,False,True,0,1,10794
1000042,15,False,True,2,8,False,False,True,0,1,63748
1000042,19,False,True,2,8,False,False,True,0,1,26
1000043,1,False,True,2,12,True,False,False,0,0,31142
1000043,3,False,True,2,12,True,False,False,0,0,27135
1000043,5,False,True,2,12,True,False,False,0,0,38138
1000043,8,False,True,2,12,True,False,False,0,0,20172
1000043,16,False,True,2,12,True,False,False,0,0,20961
1000043,20,False,True,2,12,True,False,False,0,0,368
1000044,1,False,True,4,17,False,True,False,3,1,525198
1000044,2,False,True,4,17,False,True,False,3,1,179132
1000044,3,False,True,4,17,False,True,False,3,1,102263
1000044,4,False,True,4,17,False,True,False,3,1,24433
1000044,5,False,True,4,17,False,True,False,3,1,153917
1000044,6,False,True,4,17,False,True,False,3,1,12344
1000044,8,False,True,4,17,False,True,False,3,1,134704
1000044,11,False,True,4,17,False,True,False,3,1,17479
1000044,13,False,True,4,17,False,True,False,3,1,1166
1000044,16,False,True,4,17,False,True,False,3,1,29744
1000045,1,True,False,4,16,True,False,False,1,1,69854
1000045,2,True,False,4,16,True,False,False,1,1,67821
1000045,3,True,False,4,16,True,False,False,1,1,29589
1000045,4,True,False,4,16,True,False,False,1,1,14163
1000045,5,True,False,4,16,True,False,False,1,1,580379
1000045,8,True,False,4,16,True,False,False,1,1,143411
1000045,12,True,False,4,16,True,False,False,1,1,2445
1000045,13,True,False,4,16,True,False,False,1,1,961
1000045,14,True,False,4,16,True,False,False,1,1,19871
1000046,1,False,True,1,19,False,False,True,4,0,27503
1000046,5,False,True,1,19,False,False,True,4,0,3705
1000046,8,False,True,1,19,False,False,True,4,0,2044
1000046,11,False,True,1,19,False,False,True,4,0,105115
1000046,20,False,True,1,19,False,False,True,4,0,362
1000047,1,False,True,1,4,False,False,True,4,1,27828
1000047,5,False,True,1,4,False,False,True,4,1,6912
1000047,6,False,True,1,4,False,False,True,4,1,24562
1000047,8,False,True,1,4,False,False,True,4,1,72001
1000048,1,False,True,2,4,False,True,False,3,1,1323800
1000048,2,False,True,2,4,False,True,False,3,1,232832
1000048,3,False,True,2,4,False,True,False,3,1,157883
1000048,4,False,True,2,4,False,True,False,3,1,33760
1000048,5,False,True,2,4,False,True,False,3,1,474685
1000048,6,False,True,2,4,False,True,False,3,1,89752
1000048,7,False,True,2,4,False,True,False,3,1,16833
1000048,8,False,True,2,4,False,True,False,3,1,329635
1000048,10,False,True,2,4,False,True,False,3,1,18997
1000048,11,False,True,2,4,False,True,False,3,1,32168
1000048,12,False,True,2,4,False,True,False,3,1,3875
1000048,13,False,True,2,4,False,True,False,3,1,1133
1000048,15,False,True,2,4,False,True,False,3,1,25765
1000048,16,False,True,2,4,False,True,False,3,1,28969
1000048,17,False,True,2,4,False,True,False,3,1,7736
1000048,18,False,True,2,4,False,True,False,3,1,10088
1000048,20,False,True,2,4,False,True,False,3,1,593
1000049,1,False,True,1,12,False,False,True,4,1,423671
1000049,2,False,True,1,12,False,False,True,4,1,26149
1000049,3,False,True,1,12,False,False,True,4,1,140378
1000049,5,False,True,1,12,False,False,True,4,1,7066
1000049,6,False,True,1,12,False,False,True,4,1,32752
1000049,7,False,True,1,12,False,False,True,4,1,16376
1000049,8,False,True,1,12,False,False,True,4,1,61301
1000049,11,False,True,1,12,False,False,True,4,1,7646
1000049,16,False,True,1,12,False,False,True,4,1,16652
1000049,20,False,True,1,12,False,False,True,4,1,373
1000050,1,True,False,2,2,True,False,False,1,1,53949
1000050,2,True,False,2,2,True,False,False,1,1,9845
1000050,3,True,False,2,2,True,False,False,1,1,8389
1000050,5,True,False,2,2,True,False,False,1,1,43776
1000050,8,True,False,2,2,True,False,False,1,1,47392
1000050,11,True,False,2,2,True,False,False,1,1,5889
1000050,15,True,False,2,2,True,False,False,1,1,17370
1000050,16,True,False,2,2,True,False,False,1,1,12188
1000050,19,True,False,2,2,True,False,False,1,1,12
1000051,1,True,False,0,10,False,False,True,2,0,7998
1000051,3,True,False,0,10,False,False,True,2,0,23975
1000051,5,True,False,0,10,False,False,True,2,0,91435
1000051,6,True,False,0,10,False,False,True,2,0,11946
1000051,8,True,False,0,10,False,False,True,2,0,25901
1000051,11,True,False,0,10,False,False,True,2,0,6101
1000051,15,True,False,0,10,False,False,True,2,0,17271
1000051,16,True,False,0,10,False,False,True,2,0,16145
1000052,1,False,True,1,4,False,False,True,0,0,468286
1000052,5,False,True,1,4,False,False,True,0,0,37109
1000052,8,False,True,1,4,False,False,True,0,0,17644
1000053,1,False,True,2,0,False,True,False,1,0,1368337
1000053,2,False,True,2,0,False,True,False,1,0,331380
1000053,3,False,True,2,0,False,True,False,1,0,162765
1000053,4,False,True,2,0,False,True,False,1,0,12004
1000053,5,False,True,2,0,False,True,False,1,0,539755
1000053,6,False,True,2,0,False,True,False,1,0,442950
1000053,8,False,True,2,0,False,True,False,1,0,908079
1000053,10,False,True,2,0,False,True,False,1,0,65688
1000053,11,False,True,2,0,False,True,False,1,0,153641
1000053,12,False,True,2,0,False,True,False,1,0,3158
1000053,13,False,True,2,0,False,True,False,1,0,4520
1000053,14,False,True,2,0,False,True,False,1,0,18512
1000053,15,False,True,2,0,False,True,False,1,0,135157
1000053,16,False,True,2,0,False,True,False,1,0,120631
1000053,18,False,True,2,0,False,True,False,1,0,3794
1000054,1,False,True,5,1,False,False,True,4,1,30544
1000054,4,False,True,5,1,False,False,True,4,1,2766
1000054,5,False,True,5,1,False,False,True,4,1,121131
1000054,8,False,True,5,1,False,False,True,4,1,16159
1000054,15,False,True,5,1,False,False,True,4,1,16601
1000054,20,False,True,5,1,False,False,True,4,1,250
1000055,1,True,False,3,12,False,True,False,1,0,19245
1000055,3,True,False,3,12,False,True,False,1,0,24137
1000055,5,True,False,3,12,False,True,False,1,0,15710
1000055,6,True,False,3,12,False,True,False,1,0,12661
1000055,7,True,False,3,12,False,True,False,1,0,12495
1000055,8,True,False,3,12,False,True,False,1,0,49825
1000055,20,True,False,3,12,False,True,False,1,0,247
1000056,1,False,True,3,20,False,False,True,0,1,80898
1000056,3,False,True,3,20,False,False,True,0,1,53730
1000056,5,False,True,3,20,False,False,True,0,1,65460
1000056,6,False,True,3,20,False,False,True,0,1,93091
1000056,8,False,True,3,20,False,False,True,0,1,89681
1000056,20,False,True,3,20,False,False,True,0,1,241
1000057,1,False,True,1,19,False,False,True,2,0,113483
1000057,2,False,True,1,19,False,False,True,2,0,10164
1000057,3,False,True,1,19,False,False,True,2,0,35028
1000057,4,False,True,1,19,False,False,True,2,0,1482
1000057,5,False,True,1,19,False,False,True,2,0,67327
1000057,6,False,True,1,19,False,False,True,2,0,12131
1000057,8,False,True,1,19,False,False,True,2,0,39486
1000057,11,False,True,1,19,False,False,True,2,0,3219
1000057,15,False,True,1,19,False,False,True,2,0,20957
1000057,16,False,True,1,19,False,False,True,2,0,9294
1000057,19,False,True,1,19,False,False,True,2,0,13
1000058,1,False,True,2,2,False,True,False,3,0,1359050
1000058,2,False,True,2,2,False,True,False,3,0,155585
1000058,3,False,True,2,2,False,True,False,3,0,86429
1000058,4,False,True,2,2,False,True,False,3,0,10557
1000058,5,False,True,2,2,False,True,False,3,0,354432
1000058,6,False,True,2,2,False,True,False,3,0,129862
1000058,8,False,True,2,2,False,True,False,3,0,414537
1000058,9,False,True,2,2,False,True,False,3,0,18123
1000058,10,False,True,2,2,False,True,False,3,0,70984
1000058,11,False,True,2,2,False,True,False,3,0,72237
1000058,13,False,True,2,2,False,True,False,3,0,4924
1000058,15,False,True,2,2,False,True,False,3,0,145139
1000058,16,False,True,2,2,False,True,False,3,0,74482
1000058,20,False,True,2,2,False,True,False,3,0,495
1000059,1,True,False,5,1,False,True,False,4,1,135422
1000059,2,True,False,5,1,False,True,False,4,1,26103
1000059,3,True,False,5,1,False,True,False,4,1,16796
1000059,4,True,False,5,1,False,True,False,4,1,2074
1000059,5,True,False,5,1,False,True,False,4,1,146705
1000059,6,True,False,5,1,False,True,False,4,1,70047
1000059,7,True,False,5,1,False,True,False,4,1,8784
1000059,8,True,False,5,1,False,True,False,4,1,411051
1000059,10,True,False,5,1,False,True,False,4,1,61920
